Fetching Dependent Repos
com.alipay.sofa:hessian - https://github.com/alipay/sofa-hessian - 30
sofastack/sofa-bolt: {'archived': False, 'fork': False, 'html_url': 'https://github.com/sofastack/sofa-bolt', 'stargazers_count': 2356, 'forks_count': 853, 'subscribers_count': 161}
tedviny/Lingo-game: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tedviny/Lingo-game', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
vertx-howtos/async-loading-cache-caffeine-howto: {'archived': False, 'fork': False, 'html_url': 'https://github.com/vertx-howtos/async-loading-cache-caffeine-howto', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 5}
adityapranav/MoneyTransfer: {'archived': False, 'fork': False, 'html_url': 'https://github.com/adityapranav/MoneyTransfer', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
zhangxin1932/java-foundation: {'archived': False, 'fork': False, 'html_url': 'https://github.com/zhangxin1932/java-foundation', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
charnjo/device-exercice: {'archived': False, 'fork': False, 'html_url': 'https://github.com/charnjo/device-exercice', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
datakaveri/iudx-gis-interface: {'archived': False, 'fork': False, 'html_url': 'https://github.com/datakaveri/iudx-gis-interface', 'stargazers_count': 0, 'forks_count': 11, 'subscribers_count': 5}
Owen-oj/learning-vertx: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Owen-oj/learning-vertx', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
piveau-data/piveau-hub-translation: {'archived': False, 'fork': False, 'html_url': 'https://github.com/piveau-data/piveau-hub-translation', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 4}
the-plan/basestar: {'archived': False, 'fork': False, 'html_url': 'https://github.com/the-plan/basestar', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
daidos2002/apiman: {'archived': False, 'fork': False, 'html_url': 'https://github.com/daidos2002/apiman', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
765741668/vertx-starter: {'archived': False, 'fork': False, 'html_url': 'https://github.com/765741668/vertx-starter', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
almondtools/tante-emmas: {'archived': False, 'fork': False, 'html_url': 'https://github.com/almondtools/tante-emmas', 'stargazers_count': 0, 'forks_count': 4, 'subscribers_count': 2}
hradecek/randomaps: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hradecek/randomaps', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
thehaung-zz/vertx-ver4: {'archived': False, 'fork': False, 'html_url': 'https://github.com/thehaung-zz/vertx-ver4', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
Code-4-Community/speak-for-the-trees-backend-v2: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Code-4-Community/speak-for-the-trees-backend-v2', 'stargazers_count': 0, 'forks_count': 2, 'subscribers_count': 2}
micro-java/crawler: {'archived': False, 'fork': False, 'html_url': 'https://github.com/micro-java/crawler', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 3}
rodellison/java-vertx-web-worker-api: {'archived': True, 'fork': False, 'html_url': 'https://github.com/rodellison/java-vertx-web-worker-api', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
mikquinlan/vertx-potential-timeout-issue: {'archived': False, 'fork': False, 'html_url': 'https://github.com/mikquinlan/vertx-potential-timeout-issue', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
Arxemond777/moneytransferexample: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Arxemond777/moneytransferexample', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
guillan/vertx-wine: {'archived': False, 'fork': False, 'html_url': 'https://github.com/guillan/vertx-wine', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
msindwan/sherlock: {'archived': False, 'fork': False, 'html_url': 'https://github.com/msindwan/sherlock', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
rsavko/ipa-installer: {'archived': False, 'fork': False, 'html_url': 'https://github.com/rsavko/ipa-installer', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
shaykhsalman/vertx-commonservices: {'archived': False, 'fork': False, 'html_url': 'https://github.com/shaykhsalman/vertx-commonservices', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}

org.apache.dubbo:dubbo - https://github.com/apache/dubbo.git - 42
apache/incubator-seata-samples: {'archived': False, 'fork': False, 'html_url': 'https://github.com/apache/incubator-seata-samples', 'stargazers_count': 2207, 'forks_count': 1895, 'subscribers_count': 74}
techa03/goodsKill: {'archived': False, 'fork': False, 'html_url': 'https://github.com/techa03/goodsKill', 'stargazers_count': 1740, 'forks_count': 483, 'subscribers_count': 45}
joyrpc/joyrpc: {'archived': False, 'fork': False, 'html_url': 'https://github.com/joyrpc/joyrpc', 'stargazers_count': 425, 'forks_count': 180, 'subscribers_count': 25}
didi/sds: {'archived': False, 'fork': False, 'html_url': 'https://github.com/didi/sds', 'stargazers_count': 406, 'forks_count': 128, 'subscribers_count': 26}
tianxiao-zp/wuzhu-FaaS: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tianxiao-zp/wuzhu-FaaS', 'stargazers_count': 38, 'forks_count': 8, 'subscribers_count': 3}
MartinDai/SpringBoot-Project: {'archived': False, 'fork': False, 'html_url': 'https://github.com/MartinDai/SpringBoot-Project', 'stargazers_count': 33, 'forks_count': 24, 'subscribers_count': 4}
chorifa/minirpc: {'archived': False, 'fork': False, 'html_url': 'https://github.com/chorifa/minirpc', 'stargazers_count': 6, 'forks_count': 1, 'subscribers_count': 2}
lukw510903926/springboot-dubbo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/lukw510903926/springboot-dubbo', 'stargazers_count': 3, 'forks_count': 2, 'subscribers_count': 0}
neason-cn/JFlow: {'archived': False, 'fork': False, 'html_url': 'https://github.com/neason-cn/JFlow', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 1}
wywhdgg/wywhdgg-remote-call: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wywhdgg/wywhdgg-remote-call', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 0}
wywhdgg/wywhdgg-remote-call: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wywhdgg/wywhdgg-remote-call', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 0}
wikerx/dubbo-admin-develop: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wikerx/dubbo-admin-develop', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 2}
ZhouKaiDongGitHub/dubbo-admin: {'archived': False, 'fork': False, 'html_url': 'https://github.com/ZhouKaiDongGitHub/dubbo-admin', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
hyberbin/dubbo-client-ui: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hyberbin/dubbo-client-ui', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 3}
zhangjianhua6/spring-boot: {'archived': False, 'fork': False, 'html_url': 'https://github.com/zhangjianhua6/spring-boot', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
valorxiaoy/ants-cloud-platform: {'archived': False, 'fork': False, 'html_url': 'https://github.com/valorxiaoy/ants-cloud-platform', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
LiuTianyou/incubator-shenyu: {'archived': False, 'fork': True, 'html_url': 'https://github.com/LiuTianyou/incubator-shenyu', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
jonathan-harper/shenyu: {'archived': False, 'fork': True, 'html_url': 'https://github.com/jonathan-harper/shenyu', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
hanqingsong/testproject: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hanqingsong/testproject', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
liudao51/liudao51_datacenter_backend: {'archived': False, 'fork': False, 'html_url': 'https://github.com/liudao51/liudao51_datacenter_backend', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
jacklan123/basic-misc: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jacklan123/basic-misc', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
WuQuDeRen/repository_nacos: {'archived': False, 'fork': False, 'html_url': 'https://github.com/WuQuDeRen/repository_nacos', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
layme/spring-boot-dubbo-demo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/layme/spring-boot-dubbo-demo', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
DoItBetter/framework: {'archived': False, 'fork': False, 'html_url': 'https://github.com/DoItBetter/framework', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
k-21d/dubbo-seata: {'archived': False, 'fork': False, 'html_url': 'https://github.com/k-21d/dubbo-seata', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
GrowingGaruda/dubbo-learn: {'archived': False, 'fork': False, 'html_url': 'https://github.com/GrowingGaruda/dubbo-learn', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
lthaoshao/dubbo-example: {'archived': False, 'fork': False, 'html_url': 'https://github.com/lthaoshao/dubbo-example', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
increChong/transaction-samples: {'archived': False, 'fork': False, 'html_url': 'https://github.com/increChong/transaction-samples', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
itanping/MeiWei: {'archived': False, 'fork': False, 'html_url': 'https://github.com/itanping/MeiWei', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
WuQuDeRen/order_nacos: {'archived': False, 'fork': False, 'html_url': 'https://github.com/WuQuDeRen/order_nacos', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
tutenglong1991/spring-dubbo-order: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tutenglong1991/spring-dubbo-order', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
zhansc/study: {'archived': False, 'fork': False, 'html_url': 'https://github.com/zhansc/study', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
liujiangbo1024/TestNewUnit: {'archived': False, 'fork': False, 'html_url': 'https://github.com/liujiangbo1024/TestNewUnit', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
StupidManYI/id-generator: {'archived': False, 'fork': False, 'html_url': 'https://github.com/StupidManYI/id-generator', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
j-clipper/talb: {'archived': False, 'fork': False, 'html_url': 'https://github.com/j-clipper/talb', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
woaijiadanoo/iot_parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/woaijiadanoo/iot_parent', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
colmoon/demo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/colmoon/demo', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
shaoqiang6/demo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/shaoqiang6/demo', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
WeiLeiming/meeting: {'archived': False, 'fork': False, 'html_url': 'https://github.com/WeiLeiming/meeting', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
billy0131/java-common-core: {'archived': False, 'fork': False, 'html_url': 'https://github.com/billy0131/java-common-core', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
sic777/base-framework: {'archived': False, 'fork': False, 'html_url': 'https://github.com/sic777/base-framework', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
GaryLeung922/springsample: {'archived': False, 'fork': False, 'html_url': 'https://github.com/GaryLeung922/springsample', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}

com.jfinal:jfinal - https://github.com/jfinal/jfinal.git - 146
yangfuhai/jboot: {'archived': False, 'fork': False, 'html_url': 'https://github.com/yangfuhai/jboot', 'stargazers_count': 731, 'forks_count': 254, 'subscribers_count': 68}
bluemapleman/NewsRecommendSystem: {'archived': False, 'fork': False, 'html_url': 'https://github.com/bluemapleman/NewsRecommendSystem', 'stargazers_count': 709, 'forks_count': 279, 'subscribers_count': 41}
WuKongOpenSource/WukongCRM-9.0-JAVA: {'archived': False, 'fork': False, 'html_url': 'https://github.com/WuKongOpenSource/WukongCRM-9.0-JAVA', 'stargazers_count': 661, 'forks_count': 361, 'subscribers_count': 35}
T-baby/MongoDB-Plugin: {'archived': False, 'fork': False, 'html_url': 'https://github.com/T-baby/MongoDB-Plugin', 'stargazers_count': 240, 'forks_count': 147, 'subscribers_count': 42}
lets-mica/mica-mqtt: {'archived': False, 'fork': False, 'html_url': 'https://github.com/lets-mica/mica-mqtt', 'stargazers_count': 205, 'forks_count': 42, 'subscribers_count': 6}
kevinma2010/jfinal-api-scaffold: {'archived': True, 'fork': False, 'html_url': 'https://github.com/kevinma2010/jfinal-api-scaffold', 'stargazers_count': 151, 'forks_count': 90, 'subscribers_count': 31}
ticktack/kungfu: {'archived': False, 'fork': False, 'html_url': 'https://github.com/ticktack/kungfu', 'stargazers_count': 82, 'forks_count': 61, 'subscribers_count': 23}
luochana/NewsRecommendSystem: {'archived': False, 'fork': False, 'html_url': 'https://github.com/luochana/NewsRecommendSystem', 'stargazers_count': 33, 'forks_count': 10, 'subscribers_count': 2}
Dreampie/jfinal-web: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Dreampie/jfinal-web', 'stargazers_count': 21, 'forks_count': 17, 'subscribers_count': 11}
Dreampie/dreampie: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Dreampie/dreampie', 'stargazers_count': 16, 'forks_count': 25, 'subscribers_count': 9}
power721/oj: {'archived': True, 'fork': False, 'html_url': 'https://github.com/power721/oj', 'stargazers_count': 15, 'forks_count': 6, 'subscribers_count': 5}
zhangxianweihebei/lucenex: {'archived': False, 'fork': False, 'html_url': 'https://github.com/zhangxianweihebei/lucenex', 'stargazers_count': 11, 'forks_count': 2, 'subscribers_count': 1}
gismaker/lambkit: {'archived': False, 'fork': False, 'html_url': 'https://github.com/gismaker/lambkit', 'stargazers_count': 10, 'forks_count': 2, 'subscribers_count': 3}
thevsk/cqhttp-java-jfinal-sdk: {'archived': False, 'fork': False, 'html_url': 'https://github.com/thevsk/cqhttp-java-jfinal-sdk', 'stargazers_count': 8, 'forks_count': 1, 'subscribers_count': 1}
jcasbin/jfinal-authz: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jcasbin/jfinal-authz', 'stargazers_count': 7, 'forks_count': 5, 'subscribers_count': 3}
tomato-cc/Jfinal-Shrading-JDBC: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tomato-cc/Jfinal-Shrading-JDBC', 'stargazers_count': 7, 'forks_count': 1, 'subscribers_count': 2}
GojaFramework/goja: {'archived': False, 'fork': False, 'html_url': 'https://github.com/GojaFramework/goja', 'stargazers_count': 7, 'forks_count': 0, 'subscribers_count': 3}
piaohao/act-jfinal: {'archived': False, 'fork': False, 'html_url': 'https://github.com/piaohao/act-jfinal', 'stargazers_count': 6, 'forks_count': 1, 'subscribers_count': 3}
qinhaisenliin/JFinal-layui: {'archived': False, 'fork': False, 'html_url': 'https://github.com/qinhaisenliin/JFinal-layui', 'stargazers_count': 5, 'forks_count': 0, 'subscribers_count': 1}
jwillber/JFinalShop: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jwillber/JFinalShop', 'stargazers_count': 5, 'forks_count': 2, 'subscribers_count': 1}
HejiaHo/Freesql: {'archived': False, 'fork': False, 'html_url': 'https://github.com/HejiaHo/Freesql', 'stargazers_count': 4, 'forks_count': 1, 'subscribers_count': 1}
crazyBugLzy/JFinalLearn: {'archived': False, 'fork': False, 'html_url': 'https://github.com/crazyBugLzy/JFinalLearn', 'stargazers_count': 4, 'forks_count': 5, 'subscribers_count': 1}
Crabime/coding: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Crabime/coding', 'stargazers_count': 3, 'forks_count': 0, 'subscribers_count': 1}
hdwmp123/maven_spider: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hdwmp123/maven_spider', 'stargazers_count': 3, 'forks_count': 2, 'subscribers_count': 1}
hdwmp123/maven_gis: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hdwmp123/maven_gis', 'stargazers_count': 3, 'forks_count': 3, 'subscribers_count': 1}
itsoo/omd: {'archived': False, 'fork': False, 'html_url': 'https://github.com/itsoo/omd', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 1}
yue530tom/shardingProxyPerf: {'archived': False, 'fork': False, 'html_url': 'https://github.com/yue530tom/shardingProxyPerf', 'stargazers_count': 2, 'forks_count': 0, 'subscribers_count': 1}
